obs_id	RaceAmerican Indian/Alaska Native	RaceAsian	RaceBlack or African American	RacePrefer not to answer	RaceSomething else	RaceWhite	isHispanicYes	isHispanicNA	Relationship_StatusIn a committed relationship but not married	Relationship_StatusMarried	Relationship_StatusPrefer not to answer	Relationship_StatusSingle	Relationship_StatusWidowed	educationBachelor's degree	educationDoctorate degree	educationHigh school graduate or GED	educationLess than a high school diploma	educationMaster's degree	educationSome college credit, no degree	educationTrade/technical/vocational training	employmentPart-time employment	employmentRetired	employmentStudent	employmentUnemployed	sexmale	sexNA	genderMale	genderNon-binary	genderPrefer not to answer	genderTrans female	genderTrans male	sexualityGay or lesbian	sexualityHeterosexual	sexualityPrefer not to answer	sexualitySomething else	age	BodyBmi	BodyFat	BodyWeight	CaloriesBMR	FoodCaloriesIn	HeartRateIntradayCount	HeartRateZoneOutOfRangeCaloriesOut	HeartRateZoneOutOfRangeMax	HeartRateZoneOutOfRangeMinutes	HeartRateZoneFatBurnCaloriesOut	HeartRateZoneFatBurnMax	HeartRateZoneFatBurnMinutes	HeartRateZoneCardioCaloriesOut	HeartRateZoneCardioMax	HeartRateZoneCardioMinutes	HeartRateZonePeakCaloriesOut	HeartRateZonePeakMinutes	TrackerActivityCalories	TrackerCalories	TrackerDistance	TrackerElevation	TrackerMinutesFairlyActive	TrackerMinutesLightlyActive	TrackerMinutesSedentary	TrackerMinutesVeryActive	TrackerSteps	Water	skipped	Efficiency	SleepLevelDeep	SleepLevelLight	SleepLevelRem	SleepLevelWake	MinutesAfterWakeup	MinutesAsleep	MinutesAwake	MinutesToFallAsleep	TimeInBed	times_slept
1437	0	0	0	0	0	0	0	0	0	0.00936641622282395	0	-0.00851067141241605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0302225910341115	0	0	0	0	0.043466352262429	0	0	0.00757879288260264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1438	0	0	0	0	0	0	0	0	0	0.00622474822371311	0	0.0172540239058908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00753451685739451	0	0	0.00960536532218441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1439	0	0	0	0	0	0	0	0	0	0.013114416233504	0	-0.011080852951054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000733044342841047	0	0	0	0	0.0361098701447927	0	0	0.035549364286446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1440	0	0	0	0	0	0	0	0	0	-0.0134640893702562	0	-0.0053969668093334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00129251337984039	0	0	0	0	-0.0141170028857545	0	0	0.0109449391959517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1441	0	0	0	0	0	0	0	0	0	-0.0198469344184953	0	-0.00853016676152078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00198548054906289	0	0	0	0	0.0366513486364428	0	0	-0.000298491095232233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1442	0	0	0	0	0	0	0	0	0	0.0103593236576007	0	0.0160116532289518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000723093716793228	0	0	0	0	0.0372808249690325	0	0	0.0177573221978502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1443	0	0	0	0	0	0	0	0	0	-0.0133322623490553	0	-0.00587158368784893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000472337477298081	0	0	0	0	-0.0184854219152336	0	0	-0.0428178189626416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1444	0	0	0	0	0	0	0	0	0	0.00781738856379377	0	0.0143343373070305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0253040998906803	0	0	0.0133648587893983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1445	0	0	0	0	0	0	0	0	0	-0.0137350266491075	0	-0.00575475541751259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00274535578196013	0	0	0	0	-0.019202458060261	0	0	-0.0284340311198114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1446	0	0	0	0	0	0	0	0	0	-0.0154190176914172	0	-0.00666401417198491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0138126870770175	0	0	-0.0218287319322678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1447	0	0	0	0	0	0	0	0	0	-0.0136456912550115	0	-0.00841953470200251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0188404814904457	0	0	-0.0320292012389558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1448	0	0	0	0	0	0	0	0	0	-0.0118499873741746	0	-0.00742441236667517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000766216409386877	0	0	0	0	-0.0173021287196819	0	0	0.00623501054117321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1449	0	0	0	0	0	0	0	0	0	0.00774863844728294	0	0.0127146024002332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00129132719542589	0	0	0	0	-0.0207463756279253	0	0	0.0204818905584898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1450	0	0	0	0	0	0	0	0	0	-0.0190387174720558	0	-0.00848566516173233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0402479259873852	0	0	0.0116392788839951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1451	0	0	0	0	0	0	0	0	0	0.0113156600121165	0	0.0168920464528826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0194180959682462	0	0	0.0292211921150857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1452	0	0	0	0	0	0	0	0	0	-0.0145190450572133	0	-0.0108020724987637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00131862607747545	0	0	0	0	-0.020408802262736	0	0	0.0200611350351113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1453	0	0	0	0	0	0	0	0	0	-0.0170443826916757	0	-0.00982408855978564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000670819125347897	0	0	0	0	-0.0142890823746075	0	0	-0.0123612403902911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1454	0	0	0	0	0	0	0	0	0	-0.0123569676649736	0	-0.00694410113294075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000581337078300371	0	0	0	0	-0.0155752833590014	0	0	-0.011056976899392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1455	0	0	0	0	0	0	0	0	0	0.0102440091570643	0	0.0167057954167688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00197824250703468	0	0	0	0	-0.0177532078259449	0	0	0.029475102712191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1456	0	0	0	0	0	0	0	0	0	0.00880975844698684	0	-0.00965335001356253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00133900495650129	0	0	0	0	-0.0174260000928892	0	0	0.0274675296162709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1457	0	0	0	0	0	0	0	0	0	0.00814983942837046	0	0.0183704899827826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00128666224451745	0	0	0	0	-0.0152227688768766	0	0	0.00792819600261799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1458	0	0	0	0	0	0	0	0	0	-0.0169448401429539	0	-0.0075686492202751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000599564337721082	0	0	0	0	-0.0139012363609963	0	0	0.0107991957022226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1459	0	0	0	0	0	0	0	0	0	-0.0140940937070406	0	-0.00726225062273459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00170134130445601	0	0	0	0	-0.0140922268024724	0	0	-0.00920726952778086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1460	0	0	0	0	0	0	0	0	0	-0.0152828245841636	0	-0.00402233019058771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000672977810885359	0	0	0	0	-0.00993597761916464	0	0	-0.0487706720845027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1461	0	0	0	0	0	0	0	0	0	0.0069926407229496	0	-0.00687836466249987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0097818948980428	0	0	1.911531350472e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1462	0	0	0	0	0	0	0	0	0	0.00613799320157255	0	-0.00393696282140391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00183554741655456	0	0	0	0	0.0331213895676659	0	0	-0.0559696484639447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1463	0	0	0	0	0	0	0	0	0	0.00856599346659186	0	-0.00658766107104275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000715427095681014	0	0	0	0	-0.0175334630686882	0	0	0.0132133251612488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1464	0	0	0	0	0	0	0	0	0	-0.0159792993704891	0	-0.00777111088028758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0014659436213965	0	0	0	0	-0.0182362345351382	0	0	0.0239232786178542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1465	0	0	0	0	0	0	0	0	0	-0.0125140507842369	0	-0.00819250460056192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000707858603944962	0	0	0	0	0.039771755563921	0	0	0.0144916056320339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1466	0	0	0	0	0	0	0	0	0	-0.0120176054379263	0	-0.00721362928553617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00197321511539963	0	0	0	0	-0.0157048868046902	0	0	0.0030884754833281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1467	0	0	0	0	0	0	0	0	0	0.00768150948969085	0	0.0142101447032283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00284791399060352	0	0	0	0	-0.0181302816550777	0	0	0.0275395591349151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1468	0	0	0	0	0	0	0	0	0	0.00594123830012294	0	0.0150742369134485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00257542025432648	0	0	0	0	-0.0210096217806087	0	0	-0.00763426781256576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1469	0	0	0	0	0	0	0	0	0	0.00798792004864667	0	-0.00812004181169242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000621902198648518	0	0	0	0	-0.0119033531991465	0	0	-0.0325767291800575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1470	0	0	0	0	0	0	0	0	0	0.013109345452466	0	0.0176393583594397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00221263434490089	0	0	0	0	0.0385496497374817	0	0	0.00763477200353671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1471	0	0	0	0	0	0	0	0	0	0.0108005707268245	0	-0.00908006928701933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000675795067995927	0	0	0	0	-0.0222293388653712	0	0	-0.0230514080424861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1472	0	0	0	0	0	0	0	0	0	-0.0134351016142423	0	-0.0064844001982631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00116206246267003	0	0	0	0	-0.00962362508945383	0	0	-0.00550333120713894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1473	0	0	0	0	0	0	0	0	0	0.0118559874267221	0	0.0192172663140454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000766216409386877	0	0	0	0	0.0449092902065536	0	0	0.0342013564113729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1474	0	0	0	0	0	0	0	0	0	0.0129021275643664	0	0.0173785909117783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000735481107365984	0	0	0	0	0.0414055532535165	0	0	0.0343159550137886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1475	0	0	0	0	0	0	0	0	0	-0.0129639639949861	0	-0.00782394961381021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00117412157925102	0	0	0	0	-0.0173610247585741	0	0	-0.00447595545208397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1476	0	0	0	0	0	0	0	0	0	0.00864518203300146	0	0.0132923108463223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0173672208549856	0	0	-0.00679583332025251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1477	0	0	0	0	0	0	0	0	0	-0.0145359906475833	0	-0.00857354385651153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000726915992486383	0	0	0	0	-0.0184267299823394	0	0	0.000297864105793393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1478	0	0	0	0	0	0	0	0	0	0.00584312803328306	0	-0.00950097433322474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000636758704552952	0	0	0	0	-0.0187103746749844	0	0	0.0283340150601877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1479	0	0	0	0	0	0	0	0	0	0.00807103373072423	0	0.0144892285214465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00125690763557238	0	0	0	0	-0.0154316915645479	0	0	-0.0484073185278563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1480	0	0	0	0	0	0	0	0	0	0.00977978933391914	0	0.0166123516978083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00153662565197792	0	0	0	0	0.0374860277248938	0	0	0.0411018087294062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1481	0	0	0	0	0	0	0	0	0	-0.0143142420960972	0	-0.00606778233042324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00174751489260038	0	0	0	0	-0.0199527632303464	0	0	-0.0508375416101142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1482	0	0	0	0	0	0	0	0	0	0.00895215660153468	0	0.0142142846404463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0128252356462051	0	0	-0.0466443564389297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1483	0	0	0	0	0	0	0	0	0	0.0103978789485304	0	0.0166089785485891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00136653932205326	0	0	0	0	-0.0166859454323218	0	0	0.0101638064401417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1484	0	0	0	0	0	0	0	0	0	-0.0163591109758371	0	-0.01104718475282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000748546382169618	0	0	0	0	0.0340367789405912	0	0	0.0186896258476762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1485	0	0	0	0	0	0	0	0	0	0.0114189426988519	0	-0.00608597734822372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0372444548461066	0	0	0.0250829329605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1486	0	0	0	0	0	0	0	0	0	0.0113044008136277	0	-0.0106803623768467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00278488743282956	0	0	0	0	0.040804295449938	0	0	0.000680571802620434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1487	0	0	0	0	0	0	0	0	0	0.0102311162271926	0	-0.0067793068876753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000639707014650904	0	0	0	0	-0.0158541778327071	0	0	0.0222209020301446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1488	0	0	0	0	0	0	0	0	0	-0.017805160206615	0	-0.0113720549446152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00127798940017043	0	0	0	0	0.0347402958823683	0	0	-0.00460656298101494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1489	0	0	0	0	0	0	0	0	0	0.00816018887027915	0	-0.00912701460244165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00128661035214042	0	0	0	0	-0.0138943263766747	0	0	-0.0315560596246765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1490	0	0	0	0	0	0	0	0	0	-0.0122133786362661	0	-0.0042201523436549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.014132793303098	0	0	-0.0284292563875279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1491	0	0	0	0	0	0	0	0	0	-0.0145657614546638	0	-0.00720690571437393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00313615462103091	0	0	0	0	-0.0169121970365635	0	0	0.00138880858672423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1492	0	0	0	0	0	0	0	0	0	-0.0135797220838515	0	-0.0102513508132125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000739147823013699	0	0	0	0	-0.0215990582938864	0	0	0.00274448077909733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1493	0	0	0	0	0	0	0	0	0	-0.0147460145707938	0	-0.00637289919843638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00180508827315881	0	0	0	0	-0.0159333111845003	0	0	-0.0256395477663436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1494	0	0	0	0	0	0	0	0	0	-0.0165768868446704	0	-0.00858406637517185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000753108925101046	0	0	0	0	-0.0176627978662692	0	0	-0.016883349418367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1495	0	0	0	0	0	0	0	0	0	0.0105454481383408	0	-0.00763794773420815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00134848220511493	0	0	0	0	-0.0140944136969167	0	0	-0.00236915288402544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1496	0	0	0	0	0	0	0	0	0	-0.0143289635358103	0	-0.00684927006041197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00123675927997597	0	0	0	0	-0.0150629181457369	0	0	-0.0113673266188575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1497	0	0	0	0	0	0	0	0	0	0.00710571784993823	0	-0.00619859716196271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00134751957062901	0	0	0	0	-0.0188613734036887	0	0	-0.0165927784756495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1498	0	0	0	0	0	0	0	0	0	0.00947828165488271	0	-0.00998126389032441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00147620264189427	0	0	0	0	0.0413604559679854	0	0	0.023157513312365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1499	0	0	0	0	0	0	0	0	0	0.00911010916862709	0	0.0163799464447344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00145557867984473	0	0	0	0	0.0373238788122516	0	0	0.0358887081397632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1500	0	0	0	0	0	0	0	0	0	0.00905458436775379	0	-0.00839200468653269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00138312581117579	0	0	0	0	0.042438547472983	0	0	-0.022309875473612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1501	0	0	0	0	0	0	0	0	0	0.010777069845304	0	0.0183689734309269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0014504835810858	0	0	0	0	0.0459649741545456	0	0	0.0182737556820195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1502	0	0	0	0	0	0	0	0	0	0.00875087955923367	0	0.0167430521786832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00144757198140759	0	0	0	0	0.0416439082350747	0	0	-0.0216548097211742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1503	0	0	0	0	0	0	0	0	0	0.00896128957434498	0	0.0151613035384434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00124367951645105	0	0	0	0	-0.0148670231124725	0	0	-0.0402400086965568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1504	0	0	0	0	0	0	0	0	0	0.00868766667758783	0	0.0139100866131907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000684667208549562	0	0	0	0	0.0390235452942427	0	0	-0.0291775781143599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1505	0	0	0	0	0	0	0	0	0	0.0113405288453018	0	-0.00952171132460765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000704952011606324	0	0	0	0	0.0435166031356481	0	0	0.0113682624461213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
